"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Opel Combo Cargo (MY19.5) EXPRESS L H1 650 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","1980","","","",""
"Opel Combo Cargo (MY19.5) EXPRESS L H1 650 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","2000","","","",""
"Opel Combo Cargo (MY19.5) EXPRESS XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","2370","","","",""
"Opel Combo Cargo (MY19.5) EXPRESS XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","2350","","","",""
"Opel Combo Cargo (MY19.5) SELECT L H1 1,000 Kg 1.6 TD MT5 75 cv MY 19,5","","Gasóleo","N1","2350","","","",""
"Opel Combo Cargo (MY19.5) SELECT L H1 1,000 Kg 1.6 TD MT5 75 cv MY 19,5","","Gasóleo","N1","2340","","","",""
"Opel Combo Cargo (MY19.5) SELECT L H1 1,000 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","2370","","","",""
"Opel Combo Cargo (MY19.5) SELECT L H1 1,000 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","2340","","","",""
"Opel Combo Cargo (MY19.5) SELECT L H1 650 Kg 1.6 TD MT5 75 cv MY 19,5","","Gasóleo","N1","2000","","","",""
"Opel Combo Cargo (MY19.5) SELECT L H1 650 Kg 1.6 TD MT5 75 cv MY 19,5","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY19.5) SELECT L H1 650 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","2000","","","",""
"Opel Combo Cargo (MY19.5) SELECT L H1 650 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","1980","","","",""
"Opel Combo Cargo (MY19.5) SELECT XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","2350","","","",""
"Opel Combo Cargo (MY19.5) SELECT XL H1 1,000 Kg 1.6 TD S/S MT5 100 cv MY 19,5","","Gasóleo","N1","2370","","","",""
"Opel Combo Cargo (MY20.0) Active L H1 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2050","","","",""
"Opel Combo Cargo (MY20.0) Active XL H1 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2100","","","",""
"Opel Combo Cargo (MY20.0) Doble Cabina XL H1 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2100","","","",""
"Opel Combo Cargo (MY20.0) Express L H1 1,000 kg 1.5 TD MT5 75 CV","","Gasóleo","N1","2050","","","",""
"Opel Combo Cargo (MY20.0) Express L H1 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2050","","","",""
"Opel Combo Cargo (MY20.0) Express L H1 650 kg 1.5 TD MT5 75 CV","","Gasóleo","N1","2050","","","",""
"Opel Combo Cargo (MY20.0) Express L H1 650 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2050","","","",""
"Opel Combo Cargo (MY20.0) Express XL H1 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2100","","","",""
"Opel Combo Cargo (MY20.0) Select L H1 1,000 kg 1.5 TD MT5 75 CV","","Gasóleo","N1","2050","","","",""
"Opel Combo Cargo (MY20.0) Select L H1 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2050","","","",""
"Opel Combo Cargo (MY20.0) Select L H1 650 kg 1.5 TD MT5 75 CV","","Gasóleo","N1","2050","","","",""
"Opel Combo Cargo (MY20.0) Select L H1 650 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2050","","","",""
"Opel Combo Cargo (MY20.0) Select XL H1 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2100","","","",""
"Opel Combo Cargo (MY20.5) Active L H1 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2050","","","",""
"Opel Combo Cargo (MY20.5) Active XL H1 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2100","","","",""
"Opel Combo Cargo (MY20.5) Doble Cabina XL H1 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2100","","","",""
"Opel Combo Cargo (MY20.5) Express L H1 1,000 kg 1.5 TD MT5 75 CV","","Gasóleo","N1","2050","","","",""
"Opel Combo Cargo (MY20.5) Express L H1 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2050","","","",""
"Opel Combo Cargo (MY20.5) Express L H1 650 kg 1.5 TD MT5 75 CV","","Gasóleo","N1","2050","","","",""
"Opel Combo Cargo (MY20.5) Express L H1 650 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2050","","","",""
"Opel Combo Cargo (MY20.5) Express XL H1 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2100","","","",""
"Opel Combo Cargo (MY20.5) Select L H1 1,000 kg 1.5 TD MT5 75 CV","","Gasóleo","N1","2050","","","",""
"Opel Combo Cargo (MY20.5) Select L H1 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2050","","","",""
"Opel Combo Cargo (MY20.5) Select L H1 650 kg 1.5 TD MT5 75 CV","","Gasóleo","N1","2050","","","",""
"Opel Combo Cargo (MY20.5) Select L H1 650 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2050","","","",""
"Opel Combo Cargo (MY20.5) Select XL H1 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2100","","","",""
"Opel Combo Cargo (MY21.0) Doble Cabina XL 1,000 kg 1.5 TD MT5 100 CV","","Gasóleo","N1","2330","","","",""
"Opel Combo Cargo (MY21.0) Doble Cabina XL 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2330","","","",""
"Opel Combo Cargo (MY21.0) Express 4x4 650 kg 1.5 TD S/S MT5 130 CV","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY21.0) Express L 1,000 kg 1.5 TD MT5 100 CV","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY21.0) Express L 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY21.0) Express L 650 kg 1.5 TD MT5 100 CV","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY21.0) Express L 650 kg 1.5 TD MT5 75 CV","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY21.0) Express L 650 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY21.0) Express L 650 kg 1.5 TD S/S MT5 75 CV","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY21.0) Express XL 1,000 kg 1.5 TD MT5 100 CV","","Gasóleo","N1","2330","","","",""
"Opel Combo Cargo (MY21.0) Express XL 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2330","","","",""
"Opel Combo Cargo (MY21.0) Select L 1,000 kg 1.5 TD MT5 100 CV","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY21.0) Select L 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY21.0) Select L 650 kg 1.5 TD MT5 100 CV","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY21.0) Select L 650 kg 1.5 TD MT5 75 CV","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY21.0) Select L 650 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY21.0) Select L 650 kg 1.5 TD S/S MT5 75 CV","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY21.0) Select XL 1,000 kg 1.5 TD MT5 100 CV","","Gasóleo","N1","2330","","","",""
"Opel Combo Cargo (MY21.0) Select XL 1,000 kg 1.5 TD S/S MT5 100 CV","","Gasóleo","N1","2330","","","",""
"Opel Combo Cargo (MY23B) Combo Cargo Doble Cabina Diesel 1.5 100HP S&S MT E6.4","","Gasóleo","N1","2330","","","",""
"Opel Combo Cargo (MY23B) Combo Cargo Doble Cabina Diesel 1.5 130HP S&S MT E6.4","","Gasóleo","N1","2330","","","",""
"Opel Combo Cargo (MY23B) Combo Cargo L 1000kg Diesel 1.5 100HP S&S MT E6.4","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY23B) Combo Cargo L 1000kg Diesel 1.5 130HP S&S AT E6.4","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY23B) Combo Cargo L 1000kg Diesel 1.5 130HP S&S MT E6.4","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY23B) Combo Cargo L 650kg Diesel 1.5 100HP S&S MT E6.4","","Gasóleo","N1","1970","","","",""
"Opel Combo Cargo (MY23B) Combo Cargo L 650kg Gasolina 1.2T 110HP S&S MT E6.4","","Gasolina","N1","1970","","","",""
"Opel Combo Cargo (MY23B) Combo Cargo XL 1000kg Diesel 1.5 100HP S&S MT E6.4","","Gasóleo","N1","2330","","","",""
"Opel Combo Cargo (MY23B) Combo Cargo XL 1000kg Diesel 1.5 130HP S&S MT E6.4","","Gasóleo","N1","2330","","","",""
"Opel COMBO CARGO Nuevo Combo Cargo Doble Cabina Diesel 1.5 100HP S&S MT6","","Gasóleo","N1","2400","","","",""
"Opel COMBO CARGO Nuevo Combo Cargo Doble Cabina Diesel 1.5 130HP S&S MT6","","Gasóleo","N1","2400","","","",""
"Opel COMBO CARGO Nuevo Combo Cargo Electric Doble Cabina Eléctrico 100kW Batería 50kWH","","Eléctricos puros","N1","2455","19.2","100.0","326.0","50.0"
"Opel COMBO CARGO Nuevo Combo Cargo Electric L 800kg Eléctrico 100kW Batería 50kWH","","Eléctricos puros","N1","2455","18.6","100.0","336.0","50.0"
"Opel COMBO CARGO Nuevo Combo Cargo Electric XL 800kg Eléctrico 100kW Batería 50kWH","","Eléctricos puros","N1","2450","18.9","100.0","331.0","50.0"
"Opel COMBO CARGO Nuevo Combo Cargo L 1000kg Diesel 1.5 100HP S&S MT6","","Gasóleo","N1","2370","","","",""
"Opel COMBO CARGO Nuevo Combo Cargo L 1000kg Diesel 1.5 130HP S&S AT","","Gasóleo","N1","2385","","","",""
"Opel COMBO CARGO Nuevo Combo Cargo L 1000kg Diesel 1.5 130HP S&S MT6","","Gasóleo","N1","2370","","","",""
"Opel COMBO CARGO Nuevo Combo Cargo L 650kg Diesel 1.5 100HP S&S MT6","","Gasóleo","N1","2020","","","",""
"Opel COMBO CARGO Nuevo Combo Cargo L 650kg Diesel 1.5 130HP S&S MT E6.4","","Gasóleo","N1","2020","","","",""
"Opel COMBO CARGO Nuevo Combo Cargo L 650kg Gasolina 1.2T 110HP S&S MT6","","Gasolina","N1","1940","","","",""
"Opel COMBO CARGO Nuevo Combo Cargo XL 1000kg Diesel 1.5 100HP S&S MT E6.4","","Gasóleo","N1","2380","","","",""
"Opel COMBO CARGO Nuevo Combo Cargo XL 1000kg Diesel 1.5 130HP S&S MT6","","Gasóleo","N1","2380","","","",""
"Opel Combo cargo-e (MY22-0) Doble cabina 100kw / 136 CV","","Eléctricos puros","N1","2450","20.9","100.0","267.0","50.0"
"Opel Combo cargo-e (MY22-0) Express 100kw / 136 CV","","Eléctricos puros","N1","2390","20.0","100.0","277.0","50.0"
"Opel Combo cargo-e (MY22-0) Select 100kw / 136 CV","","Eléctricos puros","N1","2390","20.2","100.0","275.0","50.0"
"Opel Combo cargo-e (MY22-0) Select xl 100kw / 136 CV","","Eléctricos puros","N1","2385","20.3","100.0","273.0","50.0"
"Opel Combo Life (MY19.0) EXPRESSION L 1.2 T S/S MT6 110 cv (MY19.0)","","Gasolina","M1","2040","","","",""
"Opel Combo Life (MY19.0) EXPRESSION L 1.5 TD MT5 75 cv (MY19.0)","","Gasóleo","M1","2090","","","",""
"Opel Combo Life (MY19.0) EXPRESSION L 1.5 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","M1","2095","","","",""
"Opel Combo Life (MY19.0) EXPRESSION XL 1.2 T S/S MT6 110 cv (MY19.0)","","Gasolina","M1","2070","","","",""
"Opel Combo Life (MY19.0) EXPRESSION XL 1.5 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","M1","2115","","","",""
"Opel Combo Life (MY19.0) INNOVATION L 1.2 T S/S MT6 110 cv (MY19.0)","","Gasolina","M1","2040","","","",""
"Opel Combo Life (MY19.0) INNOVATION L 1.5 TD S/S AT8 130 cv (MY19.0)","","Gasóleo","M1","2105","","","",""
"Opel Combo Life (MY19.0) INNOVATION L 1.5 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","M1","2095","","","",""
"Opel Combo Life (MY19.0) INNOVATION L 1.5 TD S/S MT6 130 cv (MY19.0)","","Gasóleo","M1","2120","","","",""
"Opel Combo Life (MY19.0) SELECTIVE L 1.2 T S/S MT6 110 cv (MY19.0)","","Gasolina","M1","2200","","","",""
"Opel Combo Life (MY19.0) SELECTIVE L 1.2 T S/S MT6 110 cv (MY19.0)","","Gasolina","M1","2040","","","",""
"Opel Combo Life (MY19.0) SELECTIVE L 1.5 TD MT5 75 cv (MY19.0)","","Gasóleo","M1","2090","","","",""
"Opel Combo Life (MY19.0) SELECTIVE L 1.5 TD S/S AT8 130 cv (MY19.0)","","Gasóleo","M1","2105","","","",""
"Opel Combo Life (MY19.0) SELECTIVE L 1.5 TD S/S AT8 130 cv (MY19.0)","","Gasóleo","M1","2270","","","",""
"Opel Combo Life (MY19.0) SELECTIVE L 1.5 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","M1","2255","","","",""
"Opel Combo Life (MY19.0) SELECTIVE L 1.5 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","M1","2095","","","",""
"Opel Combo Life (MY19.0) SELECTIVE L 1.5 TD S/S MT6 130 cv (MY19.0)","","Gasóleo","M1","2280","","","",""
"Opel Combo Life (MY19.0) SELECTIVE L 1.5 TD S/S MT6 130 cv (MY19.0)","","Gasóleo","M1","2120","","","",""
"Opel Combo Life (MY19.0) SELECTIVE XL 1.2 T S/S MT6 110 cv (MY19.0)","","Gasolina","M1","2070","","","",""
"Opel Combo Life (MY19.0) SELECTIVE XL 1.2 T S/S MT6 110 cv (MY19.0)","","Gasolina","M1","2240","","","",""
"Opel Combo Life (MY19.0) SELECTIVE XL 1.5 TD S/S AT8 130 cv (MY19.0)","","Gasóleo","M1","2320","","","",""
"Opel Combo Life (MY19.0) SELECTIVE XL 1.5 TD S/S AT8 130 cv (MY19.0)","","Gasóleo","M1","2105","","","",""
"Opel Combo Life (MY19.0) SELECTIVE XL 1.5 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","M1","2095","","","",""
"Opel Combo Life (MY19.0) SELECTIVE XL 1.5 TD S/S MT5 100 cv (MY19.0)","","Gasóleo","M1","2285","","","",""
"Opel Combo Life (MY19.0) SELECTIVE XL 1.5 TD S/S MT6 130 cv (MY19.0)","","Gasóleo","M1","2310","","","",""
"Opel Combo Life (MY19.0) SELECTIVE XL 1.5 TD S/S MT6 130 cv (MY19.0)","","Gasóleo","M1","2120","","","",""
"Opel Combo Life (MY19.5) EXPRESSION L 1.2 T S/S MT6 110 cv MY 19,5","","Gasolina","M1","2040","","","",""
"Opel Combo Life (MY19.5) EXPRESSION L 1.5 TD MT5 75 cv MY 19,5","","Gasóleo","M1","2090","","","",""
"Opel Combo Life (MY19.5) EXPRESSION L 1.5 TD S/S MT5 100 cv MY 19,5","","Gasóleo","M1","2095","","","",""
"Opel Combo Life (MY19.5) EXPRESSION XL 1.2 T S/S MT6 110 cv MY 19,5","","Gasolina","M1","2070","","","",""
"Opel Combo Life (MY19.5) EXPRESSION XL 1.5 TD S/S MT5 100 cv MY 19,5","","Gasóleo","M1","2115","","","",""
"Opel Combo Life (MY19.5) INNOVATION L 1.2 T S/S MT6 110 cv MY 19,5","","Gasolina","M1","2040","","","",""
"Opel Combo Life (MY19.5) INNOVATION L 1.5 TD S/S AT8 130 cv MY 19,5","","Gasóleo","M1","2105","","","",""
"Opel Combo Life (MY19.5) INNOVATION L 1.5 TD S/S MT5 100 cv MY 19,5","","Gasóleo","M1","2095","","","",""
"Opel Combo Life (MY19.5) INNOVATION L 1.5 TD S/S MT6 130 cv MY 19,5","","Gasóleo","M1","2120","","","",""
"Opel Combo Life (MY19.5) SELECTIVE L 1.2 T S/S MT6 110 cv MY 19,5","","Gasolina","M1","2040","","","",""
"Opel Combo Life (MY19.5) SELECTIVE L 1.2 T S/S MT6 110 cv MY 19,5","","Gasolina","M1","2200","","","",""
"Opel Combo Life (MY19.5) SELECTIVE L 1.5 TD MT5 75 cv MY 19,5","","Gasóleo","M1","2090","","","",""
"Opel Combo Life (MY19.5) SELECTIVE L 1.5 TD S/S AT8 130 cv MY 19,5","","Gasóleo","M1","2105","","","",""
"Opel Combo Life (MY19.5) SELECTIVE L 1.5 TD S/S AT8 130 cv MY 19,5","","Gasóleo","M1","2270","","","",""
"Opel Combo Life (MY19.5) SELECTIVE L 1.5 TD S/S MT5 100 cv MY 19,5","","Gasóleo","M1","2255","","","",""
"Opel Combo Life (MY19.5) SELECTIVE L 1.5 TD S/S MT5 100 cv MY 19,5","","Gasóleo","M1","2095","","","",""
"Opel Combo Life (MY19.5) SELECTIVE L 1.5 TD S/S MT6 130 cv MY 19,5","","Gasóleo","M1","2280","","","",""
"Opel Combo Life (MY19.5) SELECTIVE L 1.5 TD S/S MT6 130 cv MY 19,5","","Gasóleo","M1","2120","","","",""
"Opel Combo Life (MY19.5) SELECTIVE XL 1.2 T S/S MT6 110 cv MY 19,5","","Gasolina","M1","2070","","","",""
"Opel Combo Life (MY19.5) SELECTIVE XL 1.2 T S/S MT6 110 cv MY 19,5","","Gasolina","M1","2240","","","",""
"Opel Combo Life (MY19.5) SELECTIVE XL 1.5 TD S/S AT8 130 cv MY 19,5","","Gasóleo","M1","2320","","","",""
"Opel Combo Life (MY19.5) SELECTIVE XL 1.5 TD S/S AT8 130 cv MY 19,5","","Gasóleo","M1","2105","","","",""
"Opel Combo Life (MY19.5) SELECTIVE XL 1.5 TD S/S MT5 100 cv MY 19,5","","Gasóleo","M1","2095","","","",""
"Opel Combo Life (MY19.5) SELECTIVE XL 1.5 TD S/S MT5 100 cv MY 19,5","","Gasóleo","M1","2285","","","",""
"Opel Combo Life (MY19.5) SELECTIVE XL 1.5 TD S/S MT6 130 cv MY 19,5","","Gasóleo","M1","2310","","","",""
"Opel Combo Life (MY19.5) SELECTIVE XL 1.5 TD S/S MT6 130 cv MY 19,5","","Gasóleo","M1","2120","","","",""
"Opel Combo Life (MY20.0) L Expression 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.0) L Innovation 1.5 TD S/S AT8 130 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.0) L Innovation 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.0) L Innovation 1.5 TD S/S MT6 130 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.0) L Selective 1.2 T S/S MT6 110 CV","","Gasolina","M1","2030","","","",""
"Opel Combo Life (MY20.0) L Selective 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.0) L Selective 1.5 TD S/S MT6 130 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.0) XL Expression 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY20.0) XL Innovation 1.5 TD S/S MT6 130 CV","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY20.0) XL Selective 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY20.0) XL Selective 1.5 TD S/S MT6 130 CV","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY20.5) L Expression 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.5) L Innovation 1.5 TD S/S AT8 130 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.5) L Innovation 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.5) L Innovation 1.5 TD S/S MT6 130 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.5) L Selective 1.2 T S/S MT6 110 CV","","Gasolina","M1","2030","","","",""
"Opel Combo Life (MY20.5) L Selective 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.5) L Selective 1.5 TD S/S MT6 130 CV","","Gasóleo","M1","2030","","","",""
"Opel Combo Life (MY20.5) XL Expression 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY20.5) XL Innovation 1.5 TD S/S MT6 130 CV","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY20.5) XL Selective 1.5 TD S/S MT5 100 CV","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY20.5) XL Selective 1.5 TD S/S MT6 130 CV","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY21.0) Edition L 1.5 TD S/S MT6 100 CV (74 KW)","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY21.0) Edition Plus L 1.2 T S/S MT6 110 CV (81 KW)","","Gasolina","M1","2050","","","",""
"Opel Combo Life (MY21.0) Edition Plus L 1.5 TD S/S MT6 100 CV (74 KW)","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY21.0) Edition Plus L 1.5 TD S/S MT6 130 CV (96 KW)","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY21.0) Edition Plus XL 1.5 TD S/S MT6 100 CV (74 KW)","","Gasóleo","M1","2100","","","",""
"Opel Combo Life (MY21.0) Edition Plus XL 1.5 TD S/S MT6 130 CV (96 KW)","","Gasóleo","M1","2100","","","",""
"Opel Combo Life (MY21.0) Edition XL 1.5 TD S/S MT6 100 CV (74 KW)","","Gasóleo","M1","2100","","","",""
"Opel Combo Life (MY21.0) Elegance L 1.2 T S/S AT8 130 CV (96 KW)","","Gasolina","M1","2050","","","",""
"Opel Combo Life (MY21.0) Elegance L 1.5 TD S/S MT6 100 CV (74 KW)","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY21.0) Elegance L 1.5 TD S/S MT6 130 CV (96 KW)","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY21.0) Elegance Plus L 1.2 T AT8 S/S MT6 130 CV (96 KW)","","Gasolina","M1","2050","","","",""
"Opel Combo Life (MY21.0) Elegance Plus L 1.5 TD S/S MT6 100 CV (74 KW)","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY21.0) Elegance Plus L 1.5 TD S/S MT6 130 CV (96 KW)","","Gasóleo","M1","2050","","","",""
"Opel Combo Life (MY21.0) Elegance Plus XL 1.5 TD S/S MT6 130 CV (96 KW)","","Gasóleo","M1","2100","","","",""
"Opel Combo Life (MY21.0) Elegance XL 1.2 T S/S AT8 130 CV (96 KW)","","Gasolina","M1","2100","","","",""
"Opel Combo Life (MY21.0) Elegance XL 1.5 TD S/S MT6 100 CV (74 KW)","","Gasóleo","M1","2100","","","",""
"Opel Combo Life (MY21.0) Elegance XL 1.5 TD S/S MT6 130 CV (96 KW)","","Gasóleo","M1","2100","","","",""
"Opel Combo Life (MY23B) Business Edition 100cv 1.5 TD S/S MT6","","Gasóleo","N1","2050","","","",""
"Opel Combo Life (MY23B) Business Edition Plus 100 cv 1.5 TD S/S MT6","","Gasóleo","N1","2050","","","",""
"Opel Combo Life (MY23B) Business Edition Plus 130 cv 1.5 TD S/S MT6","","Gasóleo","N1","2050","","","",""
"Opel Combo Life (MY23B) Business Elegance Plus 100 cv 1.5 TD S/S MT6","","Gasóleo","N1","2050","","","",""
"Opel Combo Life (MY23B) Business Elegance Plus 130 cv 1.5 TD S/S AT8","","Gasolina","N1","2050","","","",""
"Opel Combo Life (MY23B) Business Elegance Plus 130 cv 1.5 TD S/S MT6","","Gasóleo","N1","2050","","","",""
"Opel Combo Nuevo Combo 100 Cv 1.5 Td S/S MT6 6.4","","Gasóleo","M1","2120","","","",""
"Opel Combo Nuevo Combo Edition N1 100 Cv 1.5 Td S/S MT6 6.4","","Gasóleo","N1","2370","","","",""
"Opel Combo Nuevo Combo Edition N1 110 Cv 1.2t S&S Mt 6.4","","Gasolina","N1","2270","","","",""
"Opel Combo Nuevo Combo Edition XL N1 100 Cv 1.5 Td S/S MT6 6.4","","Gasóleo","N1","2375","","","",""
"Opel Combo Nuevo Combo Edition XL N1 110 Cv 1.2t S&S Mt 6.4","","Gasolina","N1","2280","","","",""
"Opel Combo Nuevo Combo Electric 100Kw & 50kWh Batería","","Eléctricos puros","M1","2360","18.0","100.0","345.0","50.0"
"Opel Combo Nuevo Combo Electric GS 100Kw & 50kWh Batería","","Eléctricos puros","M1","2360","18.3","100.0","341.0","50.0"
"Opel Combo Nuevo Combo Electric XL 100Kw & 50kWh Batería","","Eléctricos puros","M1","2390","18.4","100.0","338.0","50.0"
"Opel Combo Nuevo Combo Electric XL GS 100Kw & 50kWh Batería","","Eléctricos puros","M1","2390","18.6","100.0","336.0","50.0"
"Opel Combo Nuevo Combo GS 130 Cv 1.5 Td S/S AT8 6.4","","Gasóleo","M1","2100","","","",""
"Opel Combo Nuevo Combo GS 130 Cv 1.5 Td S/S MT6 6.4","","Gasóleo","M1","2120","","","",""
"Opel Combo Nuevo Combo N1 100 Cv 1.5 Td S/S MT6 6.4","","Gasóleo","N1","2370","","","",""
"Opel Combo Nuevo Combo N1 110 Cv 1.2t S&S Mt 6.4","","Gasolina","N1","2270","","","",""
"Opel Combo Nuevo Combo N1 130 Cv 1.5 Td S/S AT8 6.4","","Gasóleo","N1","2365","","","",""
"Opel Combo Nuevo Combo N1 130 Cv 1.5 Td S/S MT6 6.4","","Gasóleo","N1","2370","","","",""
"Opel Combo Nuevo Combo XL GS 130 Cv 1.5 Td S/S MT6 6.4","","Gasóleo","M1","2140","","","",""
"Opel Combo Nuevo Combo XL N1 100 Cv 1.5 Td S/S MT6 6.4","","Gasóleo","N1","2375","","","",""
"Opel Combo Nuevo Combo XL N1 110 Cv 1.2t S&S Mt 6.4","","Gasolina","N1","2280","","","",""
"Opel Combo Nuevo Combo XL N1 130 Cv 1.5 Td S/S AT8 6.4","","Gasóleo","N1","2380","","","",""
"Opel Combo Nuevo Combo XL N1 130 Cv 1.5 Td S/S MT6 6.4","","Gasóleo","N1","2365","","","",""
"Opel Combo-e Cargo (MY23B) Combo-e Cargo Doble Cabina Eléctrico  100kW Batería 50kWH","","Eléctricos puros","N1","2290","19.2","100.0","267.0","50.0"
"Opel Combo-e Cargo (MY23B) Combo-e Cargo L 800kg Eléctrico  100kW Batería 50kWH","","Eléctricos puros","N1","2290","19.2","100.0","267.0","50.0"
"Opel Combo-e Cargo (MY23B) Combo-e Cargo XL 800kg Eléctrico  100kW Batería 50kWH","","Eléctricos puros","N1","2290","19.2","100.0","267.0","50.0"
"Opel Combo-e Life (MY22.0) EDITION 100kw / 136 CV","","Eléctricos puros","M1","2290","19.2","100.0","287.0","50.0"
"Opel Combo-e Life (MY22.0) ELEGANCE 100kw / 136 CV","","Eléctricos puros","M1","2290","19.5","100.0","283.0","50.0"
