"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"BMW M340i xDrive Berlina (Desde prod 01/2021) 5U91","","Gasolina","M1","2245","","8.0","",""
"BMW M340i xDrive Berlina (desde prod 07/2022) 41FF","","Gasolina","M1","2260","","","",""
"BMW M340i xDrive Berlina (Desde prod 11/2019) 5U91","","Gasolina","M1","2245","","","",""
"BMW M340i xDrive Touring (Desde prod 01/2021) 6N11","","Gasolina","M1","2400","","8.0","",""
"BMW M340i xDrive Touring (desde prod 07/2022) 81FY","","Gasolina","M1","2390","","","",""
"BMW M340i xDrive Touring (Desde prod 11/2019) 6N11","","Gasolina","M1","2365","","","",""
"BMW M4 (Desde prod 01/2021) 51AY Manual","","Gasolina","M1","2155","","","",""
"BMW M4 Cabrio (Desde prod 11/2019) 51AY Manual","","Gasolina","M1","2250","","","",""
"BMW M4 Comp. Cabrio M xDrive (Desde prod 03/2024) 41BA","","Gasolina","M1","2345","","","",""
"BMW M4 Comp. Cabrio M xDrive (Desde prod 07/2020) 31BA","","Gasolina","M1","1995","","","",""
"BMW M4 Comp. Coupé M xDrive (Desde prod 03/2024) 31HK","","Gasolina","M1","2205","","","",""
"BMW M4 Competition (Desde prod 01/2021) 31AZ","","Gasolina","M1","2155","","","",""
"BMW M4 Competition Coupé (Desde prod 03/2024) 21HK","","Gasolina","M1","2155","","","",""
"BMW M4 Competition Coupé (Desde prod 09/2020) 31AZ","","Gasolina","M1","2155","","","",""
"BMW M4 Coupé (Desde prod 11/2019) 4Y91 Manual","","Gasolina","M1","2040","","","",""
"BMW M440d xDrive (Desde prod 03/2021) 51AS","","Gasóleo","M1","1905","","","",""
"BMW M440d xDrive (Desde prod 03/2024) 71AU","","Gasóleo","M1","2465","","","",""
"BMW M440d xDrive (Desde prod 03/2024) 71FN","","Gasóleo","M1","2305","","","",""
"BMW M440d xDrive Cabrio (Desde prod 07/2022) 31AU","","Gasóleo","M1","2480","","","",""
"BMW M440d xDrive Coupé (Desde prod 03/2021) 51AS","","Gasóleo","M1","2340","","","",""
"BMW M440i Cabrio (Desde prod 07/2022) 51AT","","Gasolina","M1","2350","","","",""
"BMW M440i cabrio (Desde prod 11/2021) 51AT","","Gasolina","M1","1925","","","",""
"BMW M440i Coupé (Desde prod 03/2021) 81AP","","Gasolina","M1","2190","","","",""
"BMW M440i Gran Coupé (Desde prod 07/2022) 61AW","","Gasolina","M1","2320","","","",""
"BMW M440i xDrive (Desde prod 03/2024) 61FP","","Gasolina","M1","2375","","","",""
"BMW M440i xDrive (Desde prod 03/2024) 71HB","","Gasolina","M1","2220","","","",""
"BMW M440i xDrive Cabrio (Desde prod 09/2020) 61AT","","Gasolina","M1","2390","","","",""
"BMW M440i xDrive Coupé (Desde prod 06/2020) 11AR","","Gasolina","M1","2245","","","",""
"BMW M440i xDrive Gran Coupé (Desde prod 07/2021) 11AW","","Gasolina","M1","2380","","","",""
"BMW M5 Berlina (Desde prod 01/2021) 81CH","","Gasolina","M1","2440","","","",""
"BMW M5 Berlina (Desde prod 11/2019) 81CH","","Gasolina","M1","2440","","","",""
"BMW M5 Competition Berlina (Desde prod 07/2020) 81CH","","Gasolina","M1","2440","","","",""
"BMW M550d xDrive Berlina (Desde prod 11/2019) JD71","","Gasóleo","M1","2470","","","",""
"BMW M550d xDrive Touring (Desde prod 11/2019) JN91","","Gasóleo","M1","2620","","","",""
"BMW M550i xDrive Berlina (Desde prod 01/2021) 11BK","","Gasolina","M1","2560","","","",""
"BMW M550i xDrive Berlina (Desde prod 06/2020) 11BK","","Gasolina","M1","2560","","","",""
"BMW M550i xDrive Berlina (Desde prod 11/2019) JS71","","Gasolina","M1","2480","","","",""
"BMW M760e xDrive (Desde 07/2022) 51EH","","Híbridos enchufables","M1","2450","23.7","145.0","85.0","18.7"
"BMW M760e xDrive (Desde prod 07/2023) 51EH","","Híbridos enchufables","M1","3250","25.3","145.0","80.0","17.6"
"BMW M760e xDrive (Desde prod 11/2023) 51EH","","Híbridos enchufables","M1","3250","25.3","145.0","78.0","17.6"
"BMW M760Li xDrive (Desde prod 11/2019) 7U61","","Gasolina","M1","2840","","","",""
"BMW M8 Competition Cabrio (Desde prod 01/2021) DZ01","","Gasolina","M1","2440","","","",""
"BMW M8 Competition Cabrio (Desde prod 07/2019) DZ01","","Gasolina","M1","2440","","","",""
"BMW M8 Competition Cabrio (Desde prod 11/2019) DZ01","","Gasolina","M1","2440","","","",""
"BMW M8 Competition Coupé (Desde prod 01/2021) AE01","","Gasolina","M1","2385","","","",""
"BMW M8 Competition Coupé (Desde prod 07/2019) AE01","","Gasolina","M1","2385","","","",""
"BMW M8 Competition Coupé (Desde prod 11/2019) AE01","","Gasolina","M1","2385","","","",""
"BMW M8 Competition Gran Coupé (Desde prod 11/2019) GV01","","Gasolina","M1","2440","","","",""
"BMW M8 Gran Coupé (Desde prod 01/2021) GV01","","Gasolina","M1","2440","","","",""
"BMW M8 Gran Coupé (Desde prod 12/2019) GV01","","Gasolina","M1","2440","","","",""
"BMW M850i xDrive Cabrio (Desde prod 01/2021) FY41","","Gasolina","M1","2515","","","",""
"BMW M850i xDrive Cabrio (Desde prod 01/2022) FY41","","Gasolina","M1","2515","","","",""
"BMW M850i xDrive Cabrio (Desde prod 03/2024) FY41","","Gasolina","M1","2515","","","",""
"BMW M850i xDrive Cabrio (Desde prod 11/2019) FY42","","Gasolina","M1","2515","","","",""
"BMW M850i xDrive coupe (Desde prod 01/2021) BC41","","Gasolina","M1","2395","","","",""
"BMW M850i xDrive Coupe (Desde prod 01/2022) BC41","","Gasolina","M1","2395","","","",""
"BMW M850i xDrive Coupe (Desde prod 03/2024) BC41","","Gasolina","M1","2395","","","",""
"BMW M850i xDrive Coupé (Desde prod 11/2019) BC41","","Gasolina","M1","2395","","","",""
"BMW M850i xDrive Gran Coupé (Desde prod 01/2021) GV81","","Gasolina","M1","2600","","","",""
"BMW M850i xDrive Gran Coupe (Desde prod 01/2022) GV81","","Gasolina","M1","2600","","","",""
"BMW M850i xDrive Gran Coupe (Desde prod 03/2024) GV81","","Gasolina","M1","2600","","","",""
"BMW M850i xDrive Gran Coupé (Desde prod 11/2019) GV81","","Gasolina","M1","2600","","","",""
"BMW X1 M35i xDrive (Desde prod 03/2024) 11EF","","Gasolina","M1","2240","","","",""
"BMW X1 M35i xDrive (Desde prod 11/2023) 11EF","","Gasolina","M1","2240","","","",""
"BMW X1 sDrive16d (Desde prod 01/2021) 31AC","","Gasóleo","M1","2040","","","",""
"BMW X1 sDrive16d (Desde prod 01/2021) 31AC Manual","","Gasóleo","M1","2040","","","",""
"BMW X1 sDrive16d (Desde prod 11/2019) 31AC","","Gasóleo","M1","2040","","","",""
"BMW X1 sDrive18d (Desde prod 01/2021) 71AC","","Gasóleo","M1","2125","","","",""
"BMW X1 sDrive18d (Desde prod 01/2021) 71AC Manual","","Gasóleo","M1","2090","","","",""
"BMW X1 sDrive18d (Desde prod 07/2020) 71AC","","Gasóleo","M1","2125","","","",""
"BMW X1 sDrive18d (Desde prod 11/2019) 71AC Manual","","Gasóleo","M1","2125","","","",""
"BMW X1 sDrive18d (Desde prod 11/2023) 11EG","","Gasóleo","M1","2150","","","",""
"BMW X1 sDrive18i (Desde prod 01/2021) 31AA","","Gasolina","M1","2025","","","",""
"BMW X1 sDrive18i (Desde prod 01/2021) 31AA Manual","","Gasolina","M1","2000","","","",""
"BMW X1 sDrive18i (Desde prod 03/2024) 11EE","","Gasolina","M1","2075","","","",""
"BMW X1 sDrive18i (Desde prod 07/2020) 31AA","","Gasolina","M1","2000","","","",""
"BMW X1 sDrive18i (Desde prod 11/2019) 31AA","","Gasolina","M1","2025","","","",""
"BMW X1 sDrive20d (Desde prod 01/2021) 71AD","","Gasóleo","M1","2130","","","",""
"BMW X1 sDrive20d (Desde prod 03/2024) 41EG","","Gasóleo","M1","2260","","","",""
"BMW X1 sDrive20d (Desde prod 07/2020) 71AD","","Gasóleo","M1","2130","","","",""
"BMW X1 sDrive20d (Desde prod 11/2019) 71AD","","Gasóleo","M1","2130","","","",""
"BMW X1 sDrive20i (Desde prod 01/2021) 71AA","","Gasolina","M1","2065","","","",""
"BMW X1 sDrive20i (Desde prod 03/2024) 31EE","","Gasolina","M1","2120","","","",""
"BMW X1 sDrive20i (Desde prod 11/2019) 71AA","","Gasolina","M1","2065","","","",""
"BMW X1 xDrive 25e (Desde 01/2022) 21EF","","Híbridos enchufables","M1","2430","17.1","80.0","92.0","14.2"
"BMW X1 xDrive 30e (Desde 01/2022) 31EF","","Híbridos enchufables","M1","1860","18.0","130.0","88.0","14.2"
"BMW X1 xDrive18d (Desde prod 01/2021) 31AD","","Gasóleo","M1","2190","","","",""
"BMW X1 xDrive18d (Desde prod 01/2021) 31AD Manual","","Gasóleo","M1","2170","","","",""
"BMW X1 xDrive18d (Desde prod 07/2020) 31AD Manual","","Gasóleo","M1","2170","","","",""
"BMW X1 xDrive18d (Desde prod 11/2019) 31AD","","Gasóleo","M1","2190","","","",""
"BMW X1 xDrive18d (Desde prod 11/2019) 31AD Manual","","Gasóleo","M1","2190","","","",""
"BMW X1 xDrive20d (Desde prod 01/2021) 31AE","","Gasóleo","M1","2200","","","",""
"BMW X1 xDrive20d (Desde prod 11/2019) 31AE","","Gasóleo","M1","2200","","","",""
"BMW X1 xDrive20i (Desde prod 01/2021) 11AB","","Gasolina","M1","2155","","","",""
"BMW X1 xDrive20i (Desde prod 11/2019) 11AB","","Gasolina","M1","2155","","","",""
"BMW X1 xDrive25d (Desde prod 01/2021) JJ31","","Gasóleo","M1","2180","","","",""
"BMW X1 xDrive25d (Desde prod 11/2019) JJ31","","Gasóleo","M1","2180","","","",""
"BMW X1 xDrive25e (Desde prod 07/2023) 21EF","","Híbridos enchufables","M1","2430","18.2","80.0","92.0","14.2"
"BMW X1 xDrive25e (Desde prod 11/2023) 21EF","","Híbridos enchufables","M1","2430","18.2","80.0","85.0","14.2"
"BMW X1 xDrive30e (Desde prod 07/2023) 31EF","","Híbridos enchufables","M1","2435","18.2","130.0","88.0","14.2"
"BMW X1 xDrive30e (Desde prod 11/2023) 31EF","","Híbridos enchufables","M1","2435","18.2","130.0","85.0","14.2"
"BMW X2 M35i (Desde prod 01/2021) YN11","","Gasolina","M1","2190","","","",""
"BMW X2 M35i (Desde prod 11/2019) YN11","","Gasolina","M1","2190","","","",""
"BMW X2 M35i xDrive (Desde prod 11/2023) 81GM","","Gasolina","M1","2270","","","",""
"BMW X2 sDrive16d (Desde prod 01/2021) YK11","","Gasóleo","M1","2030","","","",""
"BMW X2 sDrive16d (Desde prod 01/2021) YK11 Manual","","Gasóleo","M1","2015","","","",""
"BMW X2 sDrive16d (Desde prod 11/2019) YK12","","Gasóleo","M1","2030","","","",""
"BMW X2 sDrive18d (Desde prod 01/2021) YK51 Manual","","Gasóleo","M1","2080","","","",""
"BMW X2 sDrive18d (Desde prod 11/2019) YK50","","Gasóleo","M1","2115","","","",""
"BMW X2 sDrive18d (Desde prod 11/2023) 31GN","","Gasóleo","M1","2170","","","",""
"BMW X2 sDrive18i (Desde prod 01/2021) YH11 Manual","","Gasolina","M1","1985","","","",""
"BMW X2 sDrive18i (Desde prod 11/2019) YH11","","Gasolina","M1","2005","","","",""
"BMW X2 sDrive20d (Desde prod 01/2021) YK91","","Gasóleo","M1","2125","","","",""
"BMW X2 sDrive20d (Desde prod 11/2019) YK91","","Gasóleo","M1","2125","","","",""
"BMW X2 sDrive20i (Desde prod 01/2021) YH31","","Gasolina","M1","2055","","","",""
"BMW X2 sDrive20i (Desde prod 03/2024) 21GM","","Gasolina","M1","2150","","","",""
"BMW X2 sDrive20i (Desde prod 11/2019) YH31","","Gasolina","M1","2055","","","",""
"BMW X2 sDrive20i (Desde prod 11/2023) 21GM","","Gasolina","M1","2150","","","",""
"BMW X2 xDrive 25e (Desde prod 07/2020) YN91","","Híbridos enchufables","M1","2300","13.7","13.7","",""
"BMW X2 xDrive 25e (Desde prod 07/2020) YN91","","Híbridos enchufables","M1","1730","19.6","19.6","54.0","8.8"
"BMW X2 xDrive18d (Desde prod 01/2021) YK71","","Gasóleo","M1","2180","","","",""
"BMW X2 xDrive18d (Desde prod 01/2021) YK71 Manual","","Gasóleo","M1","2160","","","",""
"BMW X2 xDrive18d (Desde prod 11/2019) YK71","","Gasóleo","M1","2180","","","",""
"BMW X2 xDrive20d (Desde prod 01/2021) YL11","","Gasóleo","M1","2190","","","",""
"BMW X2 xDrive20d (Desde prod 03/2024) 51GN","","Gasóleo","M1","2280","","","",""
"BMW X2 xDrive20d (Desde prod 11/2019) YL11","","Gasóleo","M1","2190","","","",""
"BMW X2 xDrive20i (Desde prod 01/2021) YH51","","Gasolina","M1","2145","","","",""
"BMW X2 xDrive20i (Desde prod 11/2019) YH51","","Gasolina","M1","2145","","","",""
"BMW X2 xDrive25d (Desde prod 01/2021) YN51","","Gasóleo","M1","2170","","","",""
"BMW X2 xDrive25d (Desde prod 11/2019) YN51","","Gasóleo","M1","2170","","","",""
"BMW X2 xDrive25e (Desde prod 01/2021) YN91","","Híbridos enchufables","M1","2300","","","50.0","70.0"
"BMW X2 xDrive25e (Desde prod 07/2023) YN91","","Híbridos enchufables","M1","2300","","","54.0","70.0"
"BMW X3 M (Desde prod 01/2021) TS01","","Gasolina","M1","2500","","","",""
"BMW X3 M (Desde prod 07/2021) TS01","","Gasolina","M1","2085","","","",""
"BMW X3 M (Desde prod 11/2019) TS01","","Gasolina","M1","2500","","","",""
"BMW X3 M Competition (Desde prod 07/2021) 11EC","","Gasolina","M1","2500","","","",""
"BMW X3 M40d (Desde prod 07/2020) UZ75","","Gasóleo","M1","2550","","","",""
"BMW X3 M40d xDrive (Desde prod 05/2024) 25DN","","Gasóleo","M1","2580","","","",""
"BMW X3 M40i (Desde prod 07/2020) TY95","","Gasolina","M1","2455","","","",""
"BMW X3 M40i (Desde prod 11/2019) TY95","","Gasolina","M1","2455","","","",""
"BMW X3 M40i xDrive (Desde prod 07/2021) 85DP","","Gasolina","M1","2485","","","",""
"BMW X3 M40i xDrive (Desde prod 07/2021) 85DP","","Gasolina","M1","1985","","","",""
"BMW X3 sDrive 18d (Desde prod 07/2021) 55BZ","","Gasóleo","M1","1885","","","",""
"BMW X3 sDrive 20d (Desde prod 07/2021) 15BZ","","Gasóleo","M1","1915","","","",""
"BMW X3 sDrive18d (Desde prod 07/2020) UZ15","","Gasóleo","M1","2360","","","",""
"BMW X3 sDrive18d (Desde prod 11/2019) UZ15","","Gasóleo","M1","2360","","","",""
"BMW X3 sDrive18d xLine (Desde prod 05/2024) 55BZ","","Gasóleo","M1","2410","","","",""
"BMW X3 xDrive20d (Desde prod 07/2020) 35BG","","Gasóleo","M1","2420","","","",""
"BMW X3 xDrive20d (Desde prod 11/2019) 35BG","","Gasóleo","M1","2420","","","",""
"BMW X3 xDrive20d xLine (Desde prod 05/2024) 15BZ","","Gasóleo","M1","2500","","","",""
"BMW X3 xDrive20i (Desde prod 07/2020) TY15","","Gasolina","M1","2400","","","",""
"BMW X3 xDrive20i (Desde prod 12/2017) TR51","","Gasolina","M1","2400","","","",""
"BMW X3 xDrive20i xLine 25DP","","Gasolina","M1","2410","","","",""
"BMW X3 xDrive30d (Desde prod 07/2020) UZ95","","Gasóleo","M1","2545","","","",""
"BMW X3 xDrive30d xLine (Desde prod 05/2024) 85BZ","","Gasóleo","M1","2550","","","",""
"BMW X3 xDrive30e (Desde prod 01/2021) TS11","","Híbridos enchufables","M1","2620","","","44.0","70.0"
"BMW X3 xDrive30e (Desde prod 07/2021) 61DP","","Híbridos enchufables","M1","2065","25.7","25.7","50.0","12.0"
"BMW X3 xDrive30e (Desde prod 11/2019) TS11","","Híbridos enchufables","M1","2620","16.4","16.4","",""
"BMW X3 xDrive30e xLine (Desde prod 05/2024) 61DP","","Híbridos enchufables","M1","2600","27.5","80.0","50.0","10.5"
"BMW X3 xDrive30e xLine (Desde prod 07/2021) 61DP","","Híbridos enchufables","M1","2600","27.5","80.0","50.0","10.5"
"BMW X3 xDrive30e xLine (Desde prod 12/2023) 61DP","","Híbridos enchufables","M1","2600","25.8","80.0","50.0","10.5"
"BMW X3 xDrive30e xLine(Desde prod 09/2023) 61DP","","Híbridos enchufables","M1","2600","25.0","80.0","50.0","10.5"
"BMW X3 xDrive30i (Desde prod 07/2020) TY55","","Gasolina","M1","2400","","","",""
"BMW X3 xDrive30i (Desde prod 07/2021) 55DP","","Gasolina","M1","1885","","","",""
"BMW X3 xDrive30i (Desde prod 11/2019) TR91","","Gasolina","M1","2400","","","",""
"BMW X3 xDrive30i (Desde prod 12/2017) TR91","","Gasolina","M1","2400","","","",""
"BMW X4 M (Desde prod 01/2021) UJ01","","Gasolina","M1","2500","","","",""
"BMW X4 M (Desde prod 07/2021) 21EC","","Gasolina","M1","2085","","","",""
"BMW X4 M (Desde prod 11/2019) UJ01","","Gasolina","M1","2500","","","",""
"BMW X4 M Competition (Desde prod 07/2021) 21EC","","Gasolina","M1","2500","","","",""
"BMW X4 M40d (Desde prod 07/2020) 4M51","","Gasóleo","M1","2555","","","",""
"BMW X4 M40d (Desde prod 11/2019) 4M51","","Gasóleo","M1","2525","","","",""
"BMW X4 M40d xDrive (Desde prod 04/2024) 81CA","","Gasóleo","M1","2560","","","",""
"BMW X4 M40i (Desde prod 01/2021) 2V51","","Gasolina","M1","2430","","","",""
"BMW X4 M40i (Desde prod 07/2020) 2V51","","Gasolina","M1","2430","","","",""
"BMW X4 M40i (Desde prod 11/2019) 2V51","","Gasolina","M1","2430","","","",""
"BMW X4 M40i xDrive (Desde prod 04/2024) 41DT","","Gasolina","M1","2500","","","",""
"BMW X4 M40i xDrive (Desde prod 07/2021) 41DT","","Gasolina","M1","1995","","","",""
"BMW X4 xDrive20d (Desde prod 01/2021) 4M91","","Gasóleo","M1","2585","","","",""
"BMW X4 xDrive20d (Desde prod 07/2020) 4M91","","Gasóleo","M1","2410","","","",""
"BMW X4 xDrive20d (Desde prod 11/2019) 4M91","","Gasóleo","M1","2410","","","",""
"BMW X4 xDrive20d xLine (Desde prod 04/2024) 31CA","","Gasóleo","M1","2450","","","",""
"BMW X4 xDrive20i (Desde prod 07/2020) UJ71","","Gasolina","M1","2400","","","",""
"BMW X4 xDrive20i (Desde prod 07/2021) 11DT","","Gasolina","M1","1875","","","",""
"BMW X4 xDrive20i (Desde prod 11/2019) UJ71","","Gasolina","M1","2400","","","",""
"BMW X4 xDrive20i xLine (Desde prod 07/2021) 11DT","","Gasolina","M1","2420","","","",""
"BMW X4 xDrive30d (Desde prod 01/2021) 4M31","","Gasóleo","M1","2530","","","",""
"BMW X4 xDrive30d (Desde prod 07/2020) 4M31","","Gasóleo","M1","2530","","","",""
"BMW X4 xDrive30d (Desde prod 07/2021) 61CA","","Gasóleo","M1","2010","","","",""
"BMW X4 xDrive30d (Desde prod 11/2019) VJ51","","Gasóleo","M1","2500","","","",""
"BMW X4 xDrive30d xLine (Desde prod 04/2024) 61CA","","Gasóleo","M1","2530","","","",""
"BMW X4 xDrive30i (Desde prod 01/2021) 2V11","","Gasolina","M1","2400","","","",""
"BMW X4 xDrive30i (Desde prod 07/2021) 31DT","","Gasolina","M1","1890","","","",""
"BMW X4 xDrive30i (Desde prod 11/2019) 2V11","","Gasolina","M1","2400","","","",""
"BMW X5 M (Desde prod 01/2021) JU01","","Gasolina","M1","3000","","","",""
"BMW X5 M (Desde prod 11/2019) JU01","","Gasolina","M1","3000","","","",""
"BMW X5 M Competition (Desde prod 08/2023) 11ET","","Gasolina","M1","3040","","","",""
"BMW X5 M50d (Desde prod 11/2019) CV01","","Gasóleo","M1","3010","","","",""
"BMW X5 M50i (Desde prod 01/2021) JU41","","Gasolina","M1","2995","","","",""
"BMW X5 M50i (Desde prod 07/2020) JU41","","Gasolina","M1","2995","","","",""
"BMW X5 M50i (Desde prod 11/2019) JU41","","Gasolina","M1","2995","","","",""
"BMW X5 M60i xDrive (Desde prod 03.2024) 31EU","","Gasolina","M1","2420","","","",""
"BMW X5 xDrive25d (Desde prod 01/2021) CV41","","Gasóleo","M1","2820","","","",""
"BMW X5 xDrive25d (Desde prod 11/2019) CV41","","Gasóleo","M1","2820","","","",""
"BMW X5 xDrive30d (Desde prod 01/2021) JU81","","Gasóleo","M1","2940","","","",""
"BMW X5 xDrive30d (Desde prod 11/2019) JU81","","Gasóleo","M1","2860","","","",""
"BMW X5 xDrive30d xLine (Desde 04/2023) 11EV","","Gasóleo","M1","3175","","","",""
"BMW X5 xDrive40d (Desde prod 01/2021) TH41","","Gasóleo","M1","2940","","","",""
"BMW X5 xDrive40d (Desde prod 07/2020) TH41","","Gasóleo","M1","2940","","","",""
"BMW X5 xDrive40d xLine (Desde prod 08/2023) 21EV","","Gasóleo","M1","390","","","",""
"BMW X5 xDrive40e iPerformance (Desde prod 07/2017) KT01","","Híbridos enchufables","M1","2980","15.4","15.4","31.0","9.2"
"BMW X5 xDrive40i (Desde prod 01/2021) CR61","","Gasolina","M1","2840","","","",""
"BMW X5 xDrive40i (Desde prod 11/2019) CR61","","Gasolina","M1","2800","","","",""
"BMW X5 xDrive40i xLine (Desde 04/2023) 21EU","","Gasolina","M1","2310","","","",""
"BMW X5 xDrive45e (Desde prod 07/2020) TA61","","Híbridos enchufables","M1","3150","23.5","23.5","",""
"BMW X5 xDrive45e (Desde prod 11/2019) TA61","","Híbridos enchufables","M1","3150","21.5","21.5","",""
"BMW X5 xDrive50e xLine (Desde 04/2023) 41EU","","Híbridos enchufables","M1","2420","22.9","145.0","110.0","25.7"
"BMW X5 xDrive50e xLine (Desde prod 04/2024) 41 EU","","Híbridos enchufables","M1","3200","27.9","80.0","109.0","25.7"
"BMW X5 xDrive50e xLine (Desde prod 12/2023) 41 EU","","Híbridos enchufables","M1","3200","26.6","145.0","109.0","25.7"
"BMW X6 M (Desde prod 01/2021) CY01","","Gasolina","M1","3000","","","",""
"BMW X6 M (Desde prod 11/2019) CY01","","Gasolina","M1","3000","","","",""
"BMW X6 M Competition (Desde prod 08/2023) 21ET","","Gasolina","M1","3040","","","",""
"BMW X6 M50d (Desde prod 11/2019) GT61","","Gasóleo","M1","3010","","","",""
"BMW X6 M50i (Desde prod 01/2021) CY81","","Gasolina","M1","2980","","","",""
"BMW X6 M50i (Desde prod 11/2019) CY81","","Gasolina","M1","2975","","","",""
"BMW X6 M60i xDrive (Desde 04/2023) 41EX","","Gasolina","M1","3085","","","",""
"BMW X6 xDrive30d (Desde prod 07/2020) GT81","","Gasóleo","M1","2940","","","",""
"BMW X6 xDrive30d (Desde prod 11/2019) GT81","","Gasóleo","M1","2860","","","",""
"BMW X6 xDrive30d M Sport (Desde 04/2023) 11EY","","Gasóleo","M1","2950","","","",""
"BMW X6 xDrive40d (Desde prod 07/2020) TC61","","Gasóleo","M1","2950","","","",""
"BMW X6 xDrive40d M Sport (Desde prod 08/2023) 21EY","","Gasóleo","M1","2985","","","",""
"BMW X6 xDrive40i (Desde prod 01/2021) CY61","","Gasolina","M1","2840","","","",""
"BMW X6 xDrive40i (Desde prod 07/2020) CY61","","Gasolina","M1","2800","","","",""
"BMW X6 xDrive40i (Desde prod 11/2019) CY61","","Gasolina","M1","2800","","","",""
"BMW X6 xDrive40i M Sport (Desde 04/2023) 31EX","","Gasolina","M1","2885","","","",""
"BMW X7 M50d (Desde prod 11/2019) CW01","","Gasóleo","M1","3290","","","",""
"BMW X7 M50i (Desde prod 01/2021) CX61","","Gasolina","M1","3295","","","",""
"BMW X7 M50i (Desde prod 11/2019) CX61","","Gasolina","M1","3285","","","",""
"BMW X7 M60i xDrive (Desde prod 04/2024) 31EM","","Gasolina","M1","3355","","","",""
"BMW X7 xDrive30d (Desde prod 11/2019) CW81","","Gasóleo","M1","3220","","","",""
"BMW X7 xDrive40d (Desde prod 04/2024) 21EN","","Gasóleo","M1","3325","","","",""
"BMW X7 xDrive40d (Desde prod 07/2020) TB41","","Gasóleo","M1","3295","","","",""
"BMW X7 xDrive40i (Desde prod 01/2021) CW21","","Gasolina","M1","3195","","","",""
"BMW X7 xDrive40i (Desde prod 04/2024) 21EM","","Gasolina","M1","3215","","","",""
"BMW X7 xDrive40i (Desde prod 11/2019) CW21","","Gasolina","M1","3155","","","",""
"BMW XM (Desde prod 12/2022) 21CS","","Híbridos enchufables","M1","3300","35.4","145.0","80.0","25.7"
"BMW XM (Desde prod 12/2023) 21CS","","Híbridos enchufables","M1","3300","35.4","145.0","79.0","25.7"
"BMW XM 50e (Desde prod 04/2024) 11CS","","Híbridos enchufables","M1","3220","34.1","145.0","81.0","25.7"
"BMW XM Label Red (Desde prod 08/2023) 31CS","","Híbridos enchufables","M1","3300","35.9","145.0","83.0","25.7"
"BMW XM Label Red (Desde prod 12/2023) 31CS","","Híbridos enchufables","M1","3300","35.9","145.0","79.0","25.7"
"BMW Z4 M40i (Desde prod 01/2021) HF51","","Gasolina","M1","1860","","","",""
"BMW Z4 M40i (Desde prod 03/2024) HF51","","Gasolina","M1","1860","","","",""
"BMW Z4 M40i (Desde prod 11/2019) HF51","","Gasolina","M1","1860","","","",""
"BMW Z4 sDrive20i (Desde prod 01/2021) HF11 Manual","","Gasolina","M1","1725","","","",""
"BMW Z4 sDrive20i (Desde prod 03/2024) HF11","","Gasolina","M1","1740","","","",""
"BMW Z4 sDrive20i (Desde prod 07/2020) HF11","","Gasolina","M1","1740","","","",""
"BMW Z4 sDrive20i (Desde prod 11/2018) HF11","","Gasolina","M1","1740","","","",""
"BMW Z4 sDrive20i (Desde prod 11/2019) HF11","","Gasolina","M1","1740","","","",""
"BMW Z4 sDrive20i (Desde prod 11/2019) HF11 Manual","","Gasolina","M1","1725","","","",""
"BMW Z4 sDrive30i (Desde prod 01/2021) HF31","","Gasolina","M1","1740","","","",""
"BMW Z4 sDrive30i (Desde prod 07/2020) HF31","","Gasolina","M1","1740","","","",""
"BMW Z4 sDrive30i (Desde prod 11/2018) HF31","","Gasolina","M1","1760","","","",""
"BMW Z4 sDrive30i (Desde prod 11/2019) HF31","","Gasolina","M1","1740","","","",""
