"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Kia E-NIRO Emotion (Pack Luxury)","","Eléctricos puros","M1","2080","15.3","100.0","289.0","39.0"
"Kia E-SOUL e-Soul Concept","","Eléctricos puros","M1","2025","15.6","100.0","276.0","120.0"
"Kia E-SOUL e-Soul Drive","","Eléctricos puros","M1","2025","15.6","100.0","276.0","120.0"
"Kia E-SOUL e-Soul Drive (Long Range)","","Eléctricos puros","M1","2180","15.7","150.0","452.0","180.0"
"Kia E-SOUL e-Soul Emotion","","Eléctricos puros","M1","2025","15.6","100.0","276.0","120.0"
"Kia E-SOUL e-Soul Emotion (Long Range)","","Eléctricos puros","M1","2180","15.7","150.0","452.0","180.0"
"Kia EV6 Air RWD","","Eléctricos puros","M1","2370","16.6","125.0","400.0","58.0"
"Kia EV6 Air RWD (Long Range)","","Eléctricos puros","M1","2420","17.9","168.0","510.0","77.4"
"Kia EV6 Air RWD (Long Range) Pack GT-Line","","Eléctricos puros","M1","2420","17.9","168.0","510.0","77.4"
"Kia EV6 Air RWD (Long Range)(Pack Comfort)","","Eléctricos puros","M1","2420","17.9","168.0","510.0","77.4"
