"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Renault Espace SP5 Blue dCi 118 kW(160cv) EDC 5 plazas (Semi: 4RD SLD AM A7 OPC 4ROUDI)","","Gasóleo","M1","2532","","","",""
"Renault Espace SP5 Blue dCi 118 kW(160cv) EDC 5 plazas (Semi: LF AM A 8  SLD AM A7)","","Gasóleo","M1","2532","","","",""
"Renault Espace SP5 Blue dCi 118 kW(160cv) EDC 5 plazas 4RD (Semi: SLD AM A7 OPC 4ROUDI)","","Gasóleo","M1","2532","","","",""
"Renault Espace SP5 Blue dCi 118 kW(160cv) EDC 7 p. (Semi: 4RD SLD AM A7 OPC 4ROUDI)","","Gasóleo","M1","2532","","","",""
"Renault Espace SP5 Blue dCi 118 kW(160cv) EDC 7 plazas (4RD SLD AM A7 OPC 2P3RAN)","","Gasóleo","M1","2532","","","",""
"Renault Espace SP5 Blue dCi 118 kW(160cv) EDC 7 plazas (Semi: LF AM A 8 OPC 2P3RAN)","","Gasóleo","M1","2532","","","",""
"Renault Espace SP5 Blue dCi 118 kW(160cv) EDC 7 plazas (Semi:SLD AM A7 OPC 2P3RAN)","","Gasóleo","M1","2532","","","",""
"Renault Espace SP5 Blue dCi 147 kW (200CV) EDC 5 p. 4RD SLD AL A6 (OPC 4ROUDI) IP AL A8","","Gasóleo","M1","2542","","","",""
"Renault Espace SP5 Blue dCi 147 kW (200CV) EDC 5 plazas (semi: SLD AL A6)","","Gasóleo","M1","2542","","","",""
"Renault Espace SP5 Blue dCi 147 kW (200CV) EDC 7 p.4RD SLD AL A6 (OPC 4ROUDI + OPC 2P3RAN)","","Gasóleo","M1","2542","","","",""
"Renault Espace SP5 Blue dCi 147 kW (200CV) EDC 7 p.IP AL A8 (OPC 2P3RAN*+ OPC 2P3RAN)","","Gasóleo","M1","2542","","","",""
"Renault Espace SP5 Blue dCi 147 kW (200CV) EDC 7 plazas (Semi: SLD AL A6 OPC 2P3RAN)","","Gasóleo","M1","2542","","","",""
"Renault Espace SP5 Blue dCi 147 kW (200CV) EDC 7 plazas (Semi:IP AL A8 OPC 2P3RAN)","","Gasóleo","M1","2542","","","",""
"Renault Espace SP5 TCe 165 kW (225cv) EDC GPF 5 plazas 4RD (semi: SLD M1 A77 (OPC 4ROUDI)IP M1 A 8","","Gasolina","M1","2417","","","",""
"Renault Espace SP5 TCe 165 kW (225cv) EDC GPF 7 plazas (semi: SLD M1 A77 (OPC 2P3RAN)","","Gasolina","M1","2417","","","",""
"Renault Espace SP5 TCe 165 kW (225cv) EDC GPF 7 plazas 4RD (semi: SLD M1 A77 (OPC 2P3RAN)IP M1 A 8 (OPC 2P3RAN)","","Gasolina","M1","2417","","","",""
"Renault Espace SP5 Tce GPF 165 kW (225cv) EDC 5 plazas (semi: SLD M1 A77","","Gasolina","M1","2417","","","",""
"Renault Espace SP5 Tce GPF 165 kW (225cv) EDC 5 plazas (semi: SLD M1 A77 (OPC RALU17)","","Gasolina","M1","2417","","","",""
"Renault Espace SP5 Tce GPF 165 kW (225cv) EDC 5 plazas (Semi: SLD M1 A77 opc. llanta 17)","","Gasolina","M1","2417","","","",""
"Renault Espace SP5 Tce GPF 165 kW (225cv) EDC 5 plazas (Semi: SLD M1 A77)","","Gasolina","M1","2417","","","",""
"Renault Espace SP5 Tce GPF 165 kW (225cv) EDC 5 plazas (Semi:SLD M1 A77 ,OPC RALU17)","","Gasolina","M1","2417","","","",""
"Renault Espace SP5 Tce GPF 165 kW (225cv) EDC 5 plazas 4RD","","Gasolina","M1","2417","","","",""
"Renault Espace SP5 Tce GPF 165 kW (225cv) EDC 5 plazas 4RD (Semi: SLD M1 A77 OPC 4ROUDI, IP M1 A 8)","","Gasolina","M1","2417","","","",""
"Renault Espace SP5 Tce GPF 165 kW (225cv) EDC 7 plazas (Semi: SLD M1 A77 (OPC 2P3RAN))","","Gasolina","M1","2417","","","",""
"Renault Espace SP5 Tce GPF 165 kW (225cv) EDC 7 plazas 4RD","","Gasolina","M1","2417","","","",""
"Renault Furgón Tracción L1H1 (Semi: TFG 1 110FZE)","","Eléctricos puros","N1","3100","21.0","57.0","193.0","43.0"
"Renault Furgón Tracción L1H1 Renault Master Z.E. M1E (Semi: TFG 1 110FZE)","","Eléctricos puros","N1","3100","32.3","57.0","120.0","33.0"
"Renault Furgón Tracción L1H2 Renault Master Z.E. M1E (Semi: TFG 1 110FAZ)","","Eléctricos puros","N1","3100","32.3","57.0","120.0","33.0"
"Renault Furgón Tracción L1H3 Renault Master Z.E. M1E (Semi: TFG 1 120FAZ)","","Eléctricos puros","N1","3100","32.3","57.0","120.0","33.0"
"Renault Furgón Tracción L2H2 Renault Master Z.E. M1E (Semi: TFG 1 220FAZ)","","Eléctricos puros","N1","3100","32.3","57.0","120.0","33.0"
"Renault Furgón Tracción L3H2 Renault Master Z.E. M1E (Semi: TFG 1 320FAZ)","","Eléctricos puros","N1","3100","32.3","57.0","120.0","33.0"
"Renault Grand Scenic 5p SL4 (MY21) TCe 103kW (140CV) EDC GPF Dfull MY21 (Semi: LTD2E NBA6US,EA3E NBA6US,BLAE NBA6US)","","Gasolina","M1","2164","","","",""
"Renault Grand Scenic 5p SL4 (MY21) TCe 103kW (140CV) GPF Dfull MY21 (Semi: LTD2E NBM6US,EA3E NBM6US,BLAE NBM6US)","","Gasolina","M1","2139","","","",""
"Renault Grand Scenic 5p SL4 (MY21) TCe 117kW (160CV) EDC GPF Dfull MY21 (Semi: EA3E NCA6US BLAE NCA6US)","","Gasolina","M1","2164","","","",""
"Renault Grand Scenic 7p SL4 (MY21) Blue dCi 110 kW (150CV) EDC MY21 (Semi: EA3E A7A6TS)","","Gasóleo","M1","2397","","","",""
"Renault Grand Scenic 7p SL4 (MY21) Blue dCi 110 kW (150CV) MY21 (Semi: LTD2E A7M6TS EA3E A7M6TS)","","Gasóleo","M1","2367","","","",""
"Renault Grand Scenic 7p SL4 (MY21) Blue dCi 88 kW (120CV) MY21 (Semi: LTD2E A8M6TS EA3E A8M6TS)","","Gasóleo","M1","2366","","","",""
"Renault Grand Scenic 7p SL4 (MY21) TCe 103kW (140CV) EDC GPF Dfull MY21 (ALT02) (semi: LTD2E NBA6US, EA3E NBA6US, BLAE NBA6US)","","Gasolina","M1","2252","","","",""
"Renault Grand Scenic 7p SL4 (MY22) TCe 103kW (140CV) EDC GPF Dfull MY22 (semi: EA2Y NBA6US, EA3Y NBA6US)","","Gasolina","M1","2252","","","",""
"Renault Grand Scenic 7p SL4 (MY22) TCe 103kW (140CV) GPF Dfull MY22 (semi: EA2Y NBM6US, EA3Y NBM6US)","","Gasolina","M1","2229","","","",""
"Renault Grand Scenic 7p SL4 (MY22) TCe 117kW (160CV) EDC GPF Dfull MY22 (semi: EA3YE NCA6US)","","Gasolina","M1","2252","","","",""
"Renault Grand Scénic 7p SL4 Blue dCi 110 kW (150CV) - 18","","Gasóleo","M1","2367","","","",""
"Renault Grand Scénic 7p SL4 Blue dCi 110 kW (150CV) EDC (semi: EA3 A7A6T 2EA3 A7A6T)","","Gasóleo","M1","2397","","","",""
"Renault Grand Scénic 7p SL4 Blue dCi 110 kW AUTOMÁTICA (150CV) - 18 (semi:EA3 A7A6T)","","Gasóleo","M1","2397","","","",""
"Renault Grand Scénic 7p SL4 Blue dCi 88 kW (120CV) - 18 (Semi: EA1 A8M6T con llanta 20 de serie)","","Gasóleo","M1","2366","","","",""
"Renault Grand Scénic 7p SL4 Blue dCi 88 kW (120CV) - 18 (Semi: EA1 A8M6T opc. llanta 20, Semi: LTD A8M6T y Semi: EA3 A8M6T)","","Gasóleo","M1","2366","","","",""
"Renault Grand Scénic 7p SL4 TCe 103kW (140CV) EDC GPF (semi: EA3 NBA6T,2EA3 NBA6T,BLA NBA6T)","","Gasolina","M1","2241","","","",""
"Renault Grand Scénic 7p SL4 TCe 103kW (140CV) EDC GPF (semi: LTD NBA6T)","","Gasolina","M1","2241","","","",""
"Renault Grand Scénic 7p SL4 TCe 103kW (140CV) GPF (semi: LTDH NBM6T,2EA3H NBM6T,BLAH NBM6T)","","Gasolina","M1","2217","","","",""
"Renault Grand Scénic 7p SL4 TCe 117kW (160CV) EDC GPF (semi: EA3 NCA6T,2EA3 NCA6T,BLA NCA6T )","","Gasolina","M1","2245","","","",""
"Renault Grand Scénic 7p SL4 TCe 117kW (160CV) GPF (semi: EA3 NCM6T,2EA3 NCM6T,BLA NCM6T)","","Gasolina","M1","2221","","","",""
"Renault Grand Scénic 7p SL4 TCe 85kW (115CV) GPF (semi: EA1 N9M6T RTOL20 serie,2EA1 N9M6T RTOL20 serie)","","Gasolina","M1","2217","","","",""
"Renault Grand Scénic 7p SL4 TCe GPF 103kW AUTOMATICA (140CV) - 18 (EA3 NBA6T (con Multisense))","","Gasolina","M1","2164","","","",""
"Renault Grand Scénic 7p SL4 TCe GPF 103kW AUTOMATICA (140CV) - 18 (Semi: EA3 NBA6T con Multisense)","","Gasolina","M1","2241","","","",""
"Renault Grand Scénic 7p SL4 TCe GPF 103kW AUTOMATICA (140CV) - 18 (Semi: LTD NBA6T)","","Gasolina","M1","2241","","","",""
"Renault Grand Scénic 7p SL4 TCe GPF 103kW AUTOMATICA (140CV) - 18 EA3 NBA6T (con Multisense)","","Gasolina","M1","2241","","","",""
"Renault Grand Scénic 7p SL4 TCe GPF 103kW AUTOMATICA (140CV) -18 EA3 NBA6T(Multis.)","","Gasolina","M1","2241","","","",""
"Renault Grand Scénic 7p SL4 TCe GPF 103kW MANUAL (140CV) - 18","","Gasolina","M1","2217","","","",""
"Renault Grand Scénic 7p SL4 TCe GPF 103kW MANUAL (140CV) - 18 (SEMI: LTD NBM6T Y EA3 NBM6T)","","Gasolina","M1","2217","","","",""
"Renault Grand Scénic 7p SL4 TCe GPF 103kW MANUAL (140CV) (semi: LTD NBM6T, EA3 NBM6T,2EA3 NBM6T,BLA NBM6T)","","Gasolina","M1","2241","","","",""
"Renault Grand Scénic 7p SL4 TCe GPF 117kW AUTOMÁTICA (160CV) - 18","","Gasolina","M1","2168","","","",""
"Renault Grand Scénic 7p SL4 TCe GPF 117kW AUTOMÁTICA (160CV) - 18 (Semi: EA3 NCA6T con Multisense)","","Gasolina","M1","2245","","","",""
"Renault Grand Scénic 7p SL4 TCe GPF 117kW AUTOMÁTICA (160CV) - 18 EA3 NCA6T (con Multisense)","","Gasolina","M1","2245","","","",""
"Renault Grand Scénic 7p SL4 TCe GPF 117kW MANUAL (160CV) - 18","","Gasolina","M1","2221","","","",""
"Renault Grand Scénic 7p SL4 TCe GPF 117kW MANUAL (160CV) - 18 (semi: EA3 NCM6T)","","Gasolina","M1","2221","","","",""
"Renault Grand Scénic 7p SL4 TCe GPF 85kW (115CV) - 18 (Semi: EA1 N9M6T con llanta 20 de serie)","","Gasolina","M1","2217","","","",""
"Renault Grand Scénic 7p SL4 TCe GPF 85kW (115CV) - 18 (Semi: EA1 N9M6T con llanta 20 opcional)","","Gasolina","M1","2217","","","",""
"Renault Grand Scénic 7p SL4 Tce GPF 85kW (115CV) (Semi: EA1 N9M6T (RTOL20 serie), 2EA1 N9M6T (RTOL20 serie)","","Gasolina","M1","2217","","","",""
"Renault Grand Scénic 7p SL4 Tce GPF 85kW (115CV) (Semi: EA1 N9M6T RTOL20 serie,2EA1 N9M6T RTOL20 serie)","","Gasolina","M1","2217","","","",""
"Renault Grand Scénic 7p Tce GPF 85kW (115CV) EA1 N9M6T (RTOL20 serie) 2EA1 N9M6T (RTOL20 serie)","","Gasóleo","M1","2217","","","",""
"Renault KANGOO COMBI KK1 1.3 TCe 96kW (130CV) FAP (semi: K1E1MB 6U SB,K1E2MB 6U SB,K1E3MB 6U SB)","","Gasolina","M1","2071","","","",""
"Renault KANGOO COMBI KK1 1.3 TCe 96kW (130CV) FAP EDC (semi: K1E1MB 6UASB, K1E2MB 6UASB, K1E3MB 6UASB)","","Gasolina","M1","2090","","","",""
"Renault KANGOO COMBI KK1 1.5 Blue dCi 55kW (75CV) (semi:K1S1AA 6U SB, K1E1AA 6U SB)","","Gasóleo","M1","2132","","","",""
"Renault KANGOO COMBI KK1 1.5 Blue dCi 70kW (95CV) (semi: K1E1AB 6U SB, K1E2AB 6U SB )","","Gasóleo","M1","2092","","","",""
"Renault KANGOO COMBI KK1 1.5 Blue dCi 70kW (95CV) EDC (semi: K1E1AB 6UASB, K1E2AB 6UASB)","","Gasóleo","M1","2180","","","",""
"Renault KANGOO COMBI KK1 1.5 Blue dCi 85kW (115CV) (semi:K1E3AC 6U SB,K1E1AC 6U SB,K1E2AC 6U SB,K1E3AC 6U SB)","","Gasóleo","M1","2134","","","",""
"Renault KANGOO COMBI KK1 1.5 Blue dCi 85kW (115CV) EDC (semi:K1E1AC 6UASB,K1E2AC 6UASB,K1E3AC 6UASB)","","Gasóleo","M1","2134","","","",""
